#group,false,false,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string,string,string,string,string,string,string
#default,mean,,,,,,,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,endpoint,host,method,peak_users,result,server,service,status_code,system_type,teastore
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:32:00Z,0.027110483666666668,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:33:00Z,0.027056027833333333,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:34:00Z,0.023224431333333333,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:35:00Z,0.026582822500000002,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:36:00Z,0.024249721333333335,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:37:00Z,0.028111740333333333,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:38:00Z,0.023283307500000003,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:39:00Z,0.02724579833333333,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:40:00Z,0.0285298425,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
,,2,2025-04-23T19:48:14.457710241Z,2025-04-23T22:48:14.457710241Z,2025-04-23T22:41:00Z,0.02403946933333333,response_time,http_response,home,performance,GET,1000,success,http://localhost:8080/tools.descartes.teastore.webui/,teastore,200,closed,monitoring
